x,y
55.955367,106.332665
55.975459,106.341019
55.995229,106.348938
56.014334,106.356877
56.034348,106.365893
56.055759,106.374946
56.074612,106.382886
56.0962,106.39217
56.116263,106.400775
56.136283,106.409328
56.152996,106.416704
56.176426,106.426534
56.195772,106.435128
56.216355,106.443817
56.234357,106.451817
56.252155,106.459175
56.273132,106.467872
56.295017,106.476954
56.314772,106.485454
56.334212,106.493917
56.353783,106.502449
56.37192,106.510285
56.391568,106.519135
56.409702,106.527155
56.429262,106.535235
56.450868,106.544332
56.470854,106.552462
56.49398,106.562293
56.512957,106.570638
56.532192,106.57885
56.550988,106.587003
56.57083,106.59571
56.590762,106.604021
56.614831,106.614332
56.63536,106.623244
56.654124,106.631412
56.670344,106.638493
56.688991,106.646547
56.70801,106.655099
56.728092,106.66366
56.746453,106.671824
56.764519,106.680168
56.783648,106.688411
56.805874,106.698277
56.823368,106.705819
56.843998,106.714972
56.862741,106.723445
56.883132,106.732602
56.903543,106.742014
56.924356,106.751684
56.943391,106.760152
56.963156,106.769461
56.982438,106.778701
57.001955,106.788075
57.022345,106.798024
57.040797,106.806791
57.059452,106.81534
57.079886,106.825339
57.099793,106.834938
57.118125,106.843876
57.139855,106.85445
57.157871,106.863276
57.176593,106.872199
57.195104,106.881053
57.216808,106.891518
57.23483,106.900377
57.253414,106.909308
57.276258,106.920515
57.295971,106.929858
57.313627,106.938375
57.332686,106.947717
57.350895,106.956441
57.370394,106.965912
57.389675,106.974853
57.410795,106.985025
57.431245,106.99479
57.451094,107.004268
57.472007,107.014252
57.493976,107.024918
57.513446,107.034927
57.53305,107.044819
57.5544,107.055972
57.573011,107.065227
57.594184,107.076205
57.615174,107.0868
57.637376,107.097967
57.658286,107.108809
57.678718,107.119639
57.699059,107.130019
57.719709,107.140987
57.738663,107.150847
57.760625,107.161617
57.780827,107.171851
57.798638,107.181228
57.819467,107.192033
57.836296,107.200828
57.856515,107.21069
57.881728,107.223256
57.902168,107.233597
57.923395,107.244025
57.941605,107.252891
57.96556,107.264719
57.985184,107.274576
58.002802,107.283445
58.022527,107.29319
58.043016,107.303094
58.06221,107.312727
58.081458,107.322563
58.101284,107.332289
58.123323,107.342785
58.143685,107.352674
58.160452,107.360757
58.182349,107.371152
58.201185,107.380438
58.22374,107.391398
58.243558,107.401105
58.263538,107.410454
58.283822,107.420542
58.303155,107.430241
58.321893,107.439578
58.342904,107.44975
58.361794,107.458674
58.381127,107.467949
58.401261,107.477481
58.422693,107.488037
58.441179,107.496777
58.458801,107.505629
58.477594,107.514738
58.497148,107.524086
58.516217,107.533337
58.534718,107.542693
58.5528,107.551854
58.5728,107.561764
58.594469,107.572662
58.615123,107.58282
58.636623,107.593548
58.660698,107.605082
58.681958,107.615824
58.69978,107.624445
58.721514,107.635329
58.740192,107.644726
58.759488,107.654757
58.780309,107.664967
58.799248,107.674796
58.821539,107.686265
58.842687,107.697367
58.861525,107.70684
58.883916,107.717756
58.902681,107.727241
58.92165,107.737341
58.942081,107.747783
58.961281,107.757441
58.980893,107.767911
59.00062,107.778355
59.020394,107.788843
59.041312,107.799812
59.061041,107.810526
59.081811,107.822232
59.100283,107.832242
59.120837,107.843642
59.1395,107.854286
59.158063,107.864908
59.177302,107.87551
59.198443,107.886787
59.219355,107.898114
59.239853,107.909174
59.260976,107.921103
59.278957,107.931404
59.302087,107.944269
59.323375,107.956409
59.34459,107.968126
59.364759,107.979352
59.384051,107.990018
59.404469,108.002032
59.421061,108.011552
59.438995,108.022041
59.461352,108.034716
59.484565,108.04825
59.504681,108.059709
59.526034,108.07182
59.543789,108.082352
59.563145,108.093477
59.582433,108.104764
59.60278,108.116649
59.621125,108.126877
59.640615,108.13818
59.659307,108.148626
59.677237,108.158664
59.698821,108.170888
59.721515,108.183162
59.742341,108.194865
59.763393,108.206877
59.784875,108.219384
59.804802,108.230795
59.825994,108.242862
59.846863,108.254453
59.868223,108.266123
59.890164,108.278155
59.909647,108.289114
59.928666,108.300089
59.947997,108.311519
59.967112,108.322181
59.987691,108.334063
60.008068,108.345606
60.029265,108.357951
60.05121,108.370867
60.074222,108.38425
60.093179,108.395886
60.113626,108.407933
60.130518,108.417504
60.148011,108.427857
60.166661,108.438801
60.188759,108.452087
60.207582,108.463142
60.230121,108.476767
60.250712,108.489123
60.273133,108.502529
60.295171,108.515778
60.315672,108.5277
60.335255,108.539044
60.352813,108.549578
60.373708,108.561953
60.392964,108.573362
60.411476,108.584206
60.430527,108.595595
60.448733,108.6066
60.47043,108.619818
60.492978,108.633224
60.51172,108.644738
60.532932,108.657544
60.55136,108.668902
60.572011,108.681127
60.591428,108.693003
60.61208,108.705457
60.633304,108.718025
60.653355,108.730113
60.671449,108.741041
60.68755,108.751062
60.705252,108.761702
60.726534,108.774567
60.746565,108.786464
60.763859,108.796951
60.787156,108.811868
60.807359,108.824607
60.827875,108.837391
60.847727,108.849403
60.870187,108.86348
60.887905,108.874644
60.91138,108.889645
60.931215,108.902338
60.952709,108.915973
60.971974,108.927613
60.994997,108.942051
61.014699,108.954321
61.035714,108.96737
61.055942,108.979478
61.073575,108.990881
61.09258,109.002577
61.11231,109.0149
61.130988,109.026284
61.148895,109.037073
61.168798,109.049135
61.189,109.061195
61.209236,109.073262
61.22942,109.086221
61.246415,109.096683
61.268843,109.110256
61.289988,109.123393
61.309513,109.13541
61.333639,109.150458
61.35348,109.163072
61.372112,109.174617
61.393853,109.187756
61.413856,109.200033
61.436273,109.213186
61.455168,109.224818
61.473284,109.236141
61.492571,109.248194
61.512602,109.260928
61.531433,109.272293
61.550599,109.283653
61.571655,109.297036
61.59126,109.309343
61.611652,109.321836
61.632532,109.334991
61.649941,109.345796
61.668124,109.356628
61.683974,109.366459
61.705826,109.380053
61.726678,109.392953
61.749415,109.407732
61.769149,109.419779
61.787561,109.431873
61.808198,109.445034
61.828679,109.458162
61.84732,109.469723
61.868538,109.483236
61.890938,109.497943
61.909285,109.509683
61.929566,109.522522
61.948014,109.534567
61.969095,109.547698
61.98958,109.561079
62.009967,109.574501
62.033013,109.589012
62.053469,109.602337
62.072886,109.614938
62.093209,109.627756
62.115369,109.642305
62.1374,109.656456
62.159078,109.67043
62.181725,109.684463
62.199669,109.696261
62.220124,109.709343
62.237898,109.720758
62.260731,109.735701
62.27802,109.746896
62.296895,109.7589
62.316184,109.771451
62.334538,109.783098
62.356629,109.797484
62.377837,109.811628
62.397967,109.824684
62.420906,109.839927
62.440929,109.853043
62.461907,109.86672
62.480369,109.878774
62.50056,109.89263
62.52033,109.905789
62.538338,109.917967
62.557367,109.93091
62.580614,109.946471
62.59956,109.959639
62.617314,109.971542
62.636204,109.984509
62.654845,109.997586
62.675154,110.011741
62.695391,110.026089
62.715089,110.039663
62.732357,110.052154
62.75345,110.067538
62.772188,110.08094
62.790679,110.094421
62.813037,110.110918
62.833183,110.125006
62.852203,110.1387
62.873284,110.154152
62.891645,110.168364
62.913136,110.185083
62.933417,110.200293
62.951401,110.214156
62.97252,110.230573
62.990416,110.245039
63.011471,110.261186
63.029098,110.274257
63.047685,110.288785
63.067637,110.3041
63.085283,110.317813
63.103842,110.331636
63.122414,110.34513
63.142697,110.360674
63.163484,110.375978
63.182655,110.3907
63.204914,110.40802
63.224874,110.423365
63.246818,110.440794
63.266066,110.45598
63.288431,110.472865
63.307648,110.487513
63.328128,110.503144
63.346979,110.51794
63.369087,110.534595
63.389023,110.549772
63.410625,110.565236
63.432852,110.581279
63.453425,110.59655
63.473398,110.611547
63.492955,110.626198
63.513116,110.641104
63.529018,110.652881
63.551559,110.669549
63.570841,110.683973
63.588716,110.6976
63.611185,110.71348
63.628854,110.72649
63.648539,110.741645
63.66741,110.75578
63.686405,110.770116
63.706331,110.785127
63.726573,110.800018
63.750354,110.817623
63.768243,110.831646
63.786268,110.845287
63.806615,110.860725
63.827126,110.876083
63.848245,110.892135
63.869636,110.908309
63.887844,110.921586
63.906592,110.935753
63.927385,110.951725
63.946328,110.966518
63.966283,110.981224
63.987048,110.99682
64.005439,111.01093
64.025368,111.026724
64.044278,111.040708
64.065111,111.056459
64.08427,111.071019
64.105398,111.086655
64.124175,111.101309
64.144265,111.116471
64.164211,111.131984
64.185283,111.147781
64.206716,111.163921
64.225017,111.178264
64.24263,111.19149
64.262249,111.20648
64.282094,111.221601
64.300254,111.235213
64.320719,111.250454
64.338476,111.263639
64.360457,111.2806
64.381125,111.296266
64.401433,111.311902
64.42251,111.328822
64.443498,111.345148
64.465294,111.361999
64.483974,111.376854
64.50519,111.393727
64.52286,111.407385
64.542088,111.42199
64.562586,111.437649
64.583455,111.452941
64.604203,111.469278
64.62063,111.482213
64.642929,111.499101
64.661657,111.513697
64.680588,111.528142
64.702121,111.545019
64.726276,111.563426
64.746109,111.579036
64.764275,111.593313
64.788285,111.611357
64.809088,111.627673
64.826952,111.641261
64.84504,111.655291
64.866892,111.672726
64.887281,111.688769
64.907187,111.704769
64.926251,111.720342
64.945199,111.735096
64.962649,111.748834
64.981164,111.76381
64.998968,111.778603
65.019147,111.794471
65.039106,111.810515
65.058334,111.826374
65.075944,111.84115
65.095777,111.857555
65.112868,111.871425
65.131718,111.886611
65.154266,111.904733
65.174093,111.92005
65.194231,111.936551
65.215635,111.953961
65.237635,111.972044
65.254603,111.98574
65.277144,112.003219
65.294267,112.01707
65.312182,112.031127
65.329713,112.045352
65.348503,112.059934
65.367665,112.075567
65.388925,112.0928
65.410188,112.109884
65.431434,112.126745
65.448334,112.140684
65.468446,112.156567
65.487668,112.171948
65.507906,112.187884
65.527535,112.203859
65.549365,112.221848
65.567728,112.236012
65.589132,112.252767
65.612481,112.271602
65.636868,112.290862
65.657917,112.306953
65.677063,112.322938
65.69608,112.338229
65.716192,112.354788
65.736071,112.37087
65.756578,112.387473
65.776837,112.403565
65.796751,112.419388
65.81773,112.436462
65.838766,112.453445
65.857286,112.469411
65.875975,112.484831
65.893639,112.499626
65.912706,112.516004
65.931681,112.531451
65.951048,112.547448
65.971669,112.564348
65.990853,112.580104
66.01138,112.597461
66.03287,112.614868
66.055105,112.632549
66.073614,112.648002
66.092609,112.663833
66.109105,112.677788
66.128415,112.693858
66.146436,112.709294
66.169969,112.728964
66.18599,112.741937
66.20393,112.756505
66.224244,112.772853
66.244477,112.789761
66.264987,112.806596
66.287036,112.82482
66.304917,112.840146
66.326529,112.858262
66.34319,112.87234
66.365446,112.890607
66.384764,112.906825
66.406711,112.924858
66.425731,112.940836
66.446706,112.958102
66.468221,112.976131
66.490467,112.99572
66.51116,113.012359
66.531563,113.02941
66.553273,113.046818
66.573861,113.064681
66.593914,113.081708
66.615467,113.100069
66.634912,113.117362
66.653679,113.134156
66.674451,113.15254
66.694597,113.16986
66.713279,113.186279
66.733786,113.204472
66.758172,113.22594
66.779382,113.243757
66.79903,113.261032
66.818729,113.277326
66.837079,113.293351
66.858459,113.312305
66.87882,113.329472
66.896739,113.344862
66.918487,113.36307
66.937497,113.379534
66.95795,113.396872
66.976615,113.413203
66.998427,113.432659
67.020216,113.451212
67.03995,113.468192
67.058298,113.484389
67.079421,113.50222
67.101983,113.52183
67.118118,113.535772
67.138617,113.553546
67.161548,113.574132
67.181453,113.591974
67.201485,113.609975
67.221921,113.628462
67.244674,113.648539
67.263913,113.665812
67.284788,113.684373
67.306948,113.704101
67.324937,113.720197
67.343601,113.736795
67.363431,113.753446
67.381535,113.769526
67.40513,113.790337
67.424206,113.807184
67.44339,113.823968
67.467032,113.844767
67.486194,113.86172
67.507871,113.882146
67.528117,113.900805
67.545328,113.916619
67.565645,113.935214
67.584314,113.951962
67.605567,113.970889
67.625264,113.9886
67.644556,114.005332
67.665807,114.024479
67.687479,114.043819
67.707758,114.061863
67.727248,114.079865
67.746306,114.097473
67.767328,114.117176
67.785163,114.134788
67.805176,114.154473
67.824319,114.172735
67.842243,114.190718
67.862658,114.210538
67.88099,114.228656
67.902219,114.249072
67.920921,114.266368
67.941979,114.286107
67.961939,114.30516
67.979943,114.323229
68.001683,114.343964
68.024855,114.366853
68.046078,114.387395
68.068534,114.409103
68.088916,114.429279
68.108976,114.448341
68.129593,114.469025
68.148976,114.488531
68.166674,114.506012
68.187214,114.526648
68.209697,114.549395
68.232682,114.572213
68.252819,114.59255
68.270115,114.609672
68.290672,114.630194
68.310672,114.649897
68.333754,114.672832
68.353131,114.691748
68.373406,114.710961
68.394535,114.730967
68.412533,114.748715
68.430852,114.76626
68.45028,114.784835
68.470978,114.805611
68.489738,114.824264
68.509217,114.843933
68.528164,114.862856
68.547885,114.88285
68.566117,114.901595
68.585345,114.920605
68.604747,114.939574
68.624062,114.958703
68.642246,114.976599
68.660607,114.994629
68.679356,115.012915
68.697998,115.031111
68.718645,115.051869
68.740665,115.073108
68.760911,115.09351
68.781561,115.114791
68.801202,115.134841
68.821548,115.155079
68.838737,115.171609
68.860188,115.192669
68.883756,115.215541
68.907055,115.238612
68.926707,115.257312
68.947799,115.277824
68.967518,115.297164
68.986007,115.315511
69.004563,115.33402
69.022296,115.351445
69.042343,115.370353
69.06244,115.38895
69.07978,115.406013
69.101219,115.426653
69.12231,115.447593
69.142273,115.466863
69.162675,115.486398
69.184356,115.507826
69.208259,115.530637
69.228573,115.550502
69.24803,115.57015
69.27007,115.592032
69.291079,115.613216
69.314067,115.637495
69.33453,115.658444
69.35182,115.676412
69.371779,115.697256
69.394697,115.722198
69.412784,115.741094
69.432874,115.761523
69.454348,115.78513
69.473502,115.80559
69.493112,115.825729
69.512193,115.845981
69.532785,115.867915
69.554297,115.889265
69.575191,115.911172
69.595552,115.932438
69.616111,115.95381
69.636068,115.974757
69.654402,115.99456
69.673885,116.01453
69.694268,116.035595
69.71425,116.056341
69.732592,116.074871
69.753226,116.096141
69.771345,116.114202
69.78875,116.132443
69.808942,116.153205
69.827347,116.172366
69.846874,116.192642
69.866541,116.213227
69.885757,116.232942
69.903547,116.250567
69.925334,116.273436
69.945854,116.295139
69.965659,116.316361
69.985921,116.337923
70.007121,116.360274
70.026708,116.381124
70.048196,116.403757
70.066005,116.423172
70.086661,116.445325
70.105752,116.466033
70.129113,116.490641
70.147766,116.510606
70.168115,116.53305
70.187676,116.554535
70.206574,116.575035
70.228059,116.599041
70.245186,116.618185
70.266695,116.642672
70.286123,116.66442
70.304364,116.684514
70.324266,116.706394
70.343162,116.727387
70.362332,116.749519
70.381406,116.772179
70.399602,116.793279
70.418982,116.815943
70.438997,116.839494
70.457594,116.860991
70.478993,116.886753
70.49921,116.910334
70.518693,116.932653
70.53872,116.955493
70.559155,116.979873
70.580428,117.004926
70.60021,117.028492
70.622961,117.055272
70.641799,117.077419
70.666415,117.106004
70.687419,117.131122
70.707495,117.155092
70.729863,117.183028
70.748861,117.205987
70.768916,117.230141
70.790075,117.25494
70.808156,117.277821
70.825747,117.299714
70.843993,117.321889
70.865302,117.347465
70.883484,117.369943
70.901083,117.392132
70.921764,117.419366
70.94342,117.447069
70.962638,117.472835
70.983632,117.499618
71.005364,117.526295
71.025548,117.551313
71.045862,117.576858
71.067933,117.603425
71.088144,117.628684
71.103722,117.648217
71.123016,117.67235
71.143137,117.698575
71.164964,117.725014
71.185872,117.751382
71.204912,117.775209
71.226202,117.801774
71.242746,117.822268
71.261652,117.846553
71.281901,117.872224
71.303312,117.899882
71.324699,117.928056
71.343487,117.953768
71.364329,117.981894
71.383826,118.006918
71.402047,118.03141
71.422682,118.059289
71.440712,118.083443
71.461223,118.111275
71.482829,118.141228
71.504433,118.171297
71.52824,118.204835
71.548031,118.232432
71.566267,118.258199
71.585089,118.283452
71.602703,118.308169
71.622416,118.335397
71.643209,118.365105
71.662327,118.393171
71.680879,118.419736
71.700032,118.447186
71.719577,118.475233
71.740911,118.505213
71.763234,118.536656
71.784826,118.567415
71.804437,118.594837
71.825829,118.625309
71.84828,118.658082
71.867401,118.685251
71.887402,118.713472
71.910241,118.745488
71.935472,118.779293
71.956244,118.806946
71.98028,118.84006
71.996771,118.863892
72.016762,118.890572
72.03722,118.919577
72.055736,118.946233
72.075466,118.974861
72.092984,118.999538
72.114092,119.028059
72.133519,119.05602
72.150622,119.079627
72.171235,119.10884
72.191731,119.137614
72.212447,119.168373
72.231173,119.195527
72.250897,119.22312
72.271256,119.252706
72.294337,119.286574
72.313772,119.314859
72.332817,119.341787
72.352692,119.370608
72.374468,119.402825
72.393307,119.428905
72.414391,119.459407
72.432145,119.484148
72.452572,119.513508
72.470519,119.538906
72.491216,119.569069
72.51014,119.595565
72.531344,119.626055
72.55054,119.652597
72.569464,119.679597
72.592224,119.711256
72.613672,119.740919
72.633237,119.767211
72.655432,119.798466
72.673811,119.824173
72.694331,119.851982
72.715081,119.880334
72.732436,119.904312
72.752828,119.93258
72.767596,119.95317
72.788144,119.982629
72.804916,120.005528
72.826196,120.035725
72.847363,120.064483
72.866628,120.091614
72.887972,120.120788
72.90599,120.146143
72.926971,120.175714
72.947928,120.204573
72.970925,120.234225
72.988997,120.260182
73.008947,120.287999
73.02983,120.317364
73.051258,120.347377
73.07061,120.373442
73.091873,120.403311
73.111656,120.431546
73.128761,120.454978
73.147063,120.480662
73.168414,120.510392
73.188196,120.538266
73.209328,120.567161
73.229546,120.595948
73.247375,120.622317
73.267233,120.650039
73.285412,120.675641
73.307913,120.708131
73.327995,120.736394
73.346679,120.762682
73.364602,120.78856
73.388419,120.821727
73.407689,120.848662
73.426696,120.875808
73.446899,120.904653
73.465061,120.930651
73.484404,120.958375
73.505337,120.98795
73.525047,121.016518
73.543984,121.04442
73.56459,121.073878
73.58411,121.103051
73.602737,121.129436
73.622714,121.157528
73.642086,121.185648
73.662586,121.215035
73.685182,121.247146
73.705362,121.275343
73.722969,121.300399
73.744548,121.330969
73.764028,121.358573
73.784384,121.38786
73.803855,121.415789
73.824679,121.445233
73.844989,121.474571
73.864514,121.502299
73.885327,121.532735
73.908336,121.565249
73.924917,121.589044
73.947503,121.622415
73.968655,121.653929
73.988962,121.684076
74.012148,121.718008
74.031422,121.746725
74.048142,121.771452
74.06766,121.799805
74.086527,121.828007
74.10967,121.862174
74.129872,121.890867
74.149806,121.919827
74.170364,121.949635
74.190442,121.978306
74.210489,122.008072
74.230496,122.03698
74.251016,122.068017
74.272821,122.100383
74.290698,122.127971
74.30993,122.156702
74.329558,122.186565
74.350783,122.218406
74.371031,122.248436
74.391403,122.279041
74.409908,122.308267
74.429064,122.337887
74.447295,122.365581
74.465759,122.392703
74.487601,122.426018
74.506311,122.454467
74.52365,122.481677
74.544619,122.515244
74.565863,122.548552
74.587008,122.581174
74.60464,122.609125
74.624455,122.641216
74.644063,122.671611
74.665226,122.704159
74.684797,122.73596
74.706425,122.771495
74.725869,122.802404
74.746274,122.834942
74.7649,122.865764
74.785895,122.900547
74.804342,122.930592
74.824934,122.963622
74.845104,122.996388
74.865062,123.028342
74.884953,123.0616
74.904916,123.094806
74.920947,123.121645
74.942474,123.156888
74.966317,123.19574
74.985754,123.229127
75.004054,123.259619
75.024437,123.294203
75.045104,123.328626
75.061921,123.356774
75.081135,123.388174
75.098892,123.416626
75.117083,123.447188
75.135555,123.476519
75.157071,123.511806
75.176513,123.543271
75.195884,123.573057
75.213871,123.60209
75.23511,123.637449
75.257784,123.674477
75.278816,123.708143
75.297348,123.736774
75.318894,123.770854
75.33658,123.798096
75.35564,123.829079
75.375888,123.860179
75.395471,123.891832
75.415455,123.92372
75.438971,123.962259
75.460162,123.997583
75.480235,124.030995
75.502283,124.065359
75.522405,124.09927
75.541229,124.13118
75.560716,124.163469
75.580985,124.198522
75.601895,124.234317
75.622824,124.268821
75.641741,124.30056
75.662562,124.335945
75.680199,124.367345
75.696926,124.395252
75.718256,124.430597
75.738734,124.466344
75.757719,124.499414
75.778387,124.535107
75.799347,124.569622
75.82096,124.604286
75.839178,124.634568
75.856503,124.663314
75.87567,124.694444
75.896059,124.7282
75.917793,124.764357
75.937701,124.797913
75.953655,124.825497
75.976875,124.867038
76.000093,124.907142
76.023085,124.947301
76.042836,124.980435
76.061708,125.013291
76.084176,125.050564
76.105536,125.086227
76.125768,125.120348
76.146165,125.155173
76.164871,125.18577
76.185149,125.219407
76.207858,125.256838
76.229559,125.294326
76.247249,125.324068
76.265,125.354876
76.285392,125.389017
76.304647,125.421947
76.323454,125.454642
76.346308,125.494043
76.366736,125.529782
76.38331,125.558505
76.404435,125.597994
76.42493,125.63502
76.44411,125.670787
76.461566,125.702463
76.482685,125.743364
76.50074,125.776334
76.520184,125.814685
76.539884,125.852322
76.559057,125.889813
76.57891,125.928935
76.600389,125.969109
76.621484,126.010796
76.639796,126.046492
76.659059,126.084497
76.676412,126.119038
76.698619,126.163387
76.720959,126.20761
76.741174,126.247779
76.760307,126.284421
76.779016,126.320886
76.79821,126.35837
76.818539,126.399898
76.836696,126.437494
76.857635,126.479087
76.881576,126.529887
76.902469,126.574269
76.923013,126.616184
76.943039,126.655676
76.963569,126.69655
76.985199,126.740731
77.006893,126.784775
77.024449,126.819368
77.046092,126.863127
77.06455,126.900833
77.084018,126.93901
77.107008,126.984861
77.125341,127.022803
77.146495,127.063921
77.167383,127.105457
77.18515,127.140604
77.207367,127.185624
77.227213,127.227823
77.245692,127.267153
77.264493,127.307721
77.285103,127.349597
77.308893,127.396968
77.328281,127.437886
77.347098,127.476233
77.368103,127.518091
77.392304,127.569432
77.412694,127.610752
77.432892,127.65123
77.451805,127.690875
77.472128,127.73404
77.490011,127.774394
77.510209,127.815857
77.529541,127.856265
77.54523,127.889263
77.56747,127.935599
77.590919,127.983987
77.611525,128.026759
77.633899,128.073404
77.654807,128.116437
77.676498,128.162385
77.696551,128.206067
77.716838,128.25214
77.741743,128.305937
77.758261,128.341955
77.77753,128.384368
77.796819,128.425476
77.814859,128.465084
77.836799,128.512647
77.856419,128.556126
77.875233,128.598604
77.893391,128.639869
77.912542,128.681396
77.931995,128.723992
77.951759,128.76719
77.973528,128.814086
77.99491,128.856933
78.01426,128.896718
78.03585,128.942285
78.059151,128.993175
78.078862,129.036888
78.097023,129.076315
78.116514,129.117038
78.138174,129.163964
78.160852,129.212134
78.177922,129.24737
78.199168,129.29117
78.218172,129.331598
78.239745,129.377649
78.258342,129.418568
78.276958,129.459261
78.298614,129.504726
78.317609,129.546536
78.337161,129.588509
78.356894,129.632482
78.379913,129.682846
78.398579,129.722637
78.423784,129.775383
78.443823,129.820406
78.464545,129.865315
78.488891,129.919548
78.509139,129.965144
78.529447,130.010391
78.547186,130.048587
78.565913,130.088901
78.587534,130.135755
78.605007,130.17244
78.628543,130.222576
78.649371,130.264899
78.669142,130.306134
78.689162,130.34674
78.712336,130.394607
78.731349,130.431855
78.75221,130.473067
78.771693,130.511772
78.78869,130.545273
78.807985,130.582349
78.826703,130.62047
78.846347,130.659302
78.866925,130.701521
78.886751,130.7405
78.907204,130.781296
78.925799,130.818336
78.943607,130.85546
78.964559,130.895118
78.984362,130.93501
79.004577,130.975552
79.025701,131.017376
79.042456,131.050172
79.062457,131.091431
79.08052,131.128766
79.098918,131.16585
79.116887,131.203728
79.138133,131.246136
79.157054,131.283791
79.180116,131.332
79.203596,131.378907
79.219903,131.41321
79.240875,131.455559
79.259452,131.495148
79.281842,131.540753
79.303541,131.585182
79.323076,131.62568
79.3457,131.671705
79.364188,131.710034
79.386755,131.754067
79.403004,131.786723
79.42185,131.82659
79.443579,131.871537
79.464193,131.912581
79.484995,131.956147
79.502441,131.993175
79.523641,132.036277
79.539791,132.069116
79.561066,132.112106
79.581605,132.154323
79.602739,132.197502
79.620638,132.233729
79.642623,132.27946
79.663852,132.323079
79.684454,132.36553
79.701691,132.402386
79.719624,132.439559
79.739502,132.479799
79.759915,132.520848
79.779879,132.562438
79.798081,132.598367
79.819209,132.641769
79.83962,132.684542
79.85916,132.725066
79.879872,132.769832
79.898877,132.810178
79.918559,132.851753
79.939401,132.895945
79.959365,132.937963
79.97917,132.979226
79.998537,133.01892
80.019961,133.063528
80.041904,133.112028
80.063534,133.159379
80.083727,133.20294
80.103238,133.24422
80.124054,133.289921
80.144015,133.333126
80.16544,133.378756
80.185996,133.421786
80.205245,133.463671
80.222756,133.501782
80.242989,133.545623
80.261555,133.585782
80.279638,133.626594
80.300093,133.671491
80.320764,133.715557
80.343119,133.765585
80.36334,133.809471
80.38375,133.854617
80.406754,133.905947
80.426651,133.948478
80.445671,133.988621
80.466797,134.03412
80.489463,134.084216
80.510772,134.13168
80.531679,134.176295
80.550786,134.21886
80.568885,134.257481
80.589772,134.30399
80.61025,134.348458
80.631191,134.394237
80.652945,134.4413
80.671788,134.481332
80.691958,134.524396
80.711859,134.566567
80.7329,134.61222
80.751893,134.65616
80.773186,134.703201
80.792379,134.745137
80.813326,134.790022
80.83444,134.834476
80.856064,134.880114
80.875931,134.922436
80.896206,134.96633
80.92022,135.018281
80.940002,135.060507
80.958697,135.099814
80.978844,135.144954
80.997748,135.185933
81.018191,135.229496
81.036204,135.268873
81.054235,135.308336
81.073626,135.35161
81.093445,135.396279
81.114845,135.446256
81.133553,135.488807
81.153804,135.533011
81.173171,135.575472
81.19262,135.621025
81.213463,135.664995
81.234563,135.710803
81.25297,135.751757
81.272284,135.794864
81.292791,135.842134
81.317417,135.897772
81.339527,135.948063
81.362244,135.999222
81.383214,136.045878
81.401552,136.088548
81.422014,136.134392
81.44305,136.182595
81.460178,136.222664
81.480879,136.270407
81.500522,136.318749
81.519648,136.363581
81.541798,136.414008
81.561191,136.459929
81.583604,136.511354
81.603684,136.55886
81.625614,136.608574
81.645214,136.653601
81.664651,136.696748
81.684595,136.742775
81.704642,136.78852
81.724159,136.833522
81.745414,136.883227
81.764325,136.926176
81.784988,136.974961
81.805548,137.020074
81.824891,137.063596
81.845541,137.111579
81.868306,137.164299
81.889578,137.213333
81.909321,137.258395
81.931714,137.30928
81.95074,137.352225
81.970339,137.396063
81.990533,137.442658
82.013739,137.493825
82.032871,137.536492
82.052752,137.580693
82.072998,137.624864
82.093037,137.670489
82.115273,137.721375
82.13266,137.760721
82.153597,137.808871
82.171492,137.850534
82.19255,137.899719
82.210478,137.942134
82.229069,137.984568
82.248553,138.030558
82.268049,138.074952
82.28505,138.115886
82.303666,138.159105
82.323756,138.205361
82.344061,138.251558
82.363779,138.29822
82.383723,138.344876
82.404259,138.393611
82.426623,138.448747
82.446121,138.494155
82.468407,138.548488
82.48817,138.595611
82.505617,138.638498
82.526989,138.692219
82.546302,138.742485
82.569842,138.801879
82.588187,138.848966
82.60624,138.89431
82.623467,138.93631
82.641351,138.980886
82.661481,139.031323
82.68282,139.084954
82.701763,139.134493
82.720757,139.182582
82.740129,139.232838
82.760736,139.285083
82.780551,139.337322
82.7984,139.384775
82.819156,139.438998
82.83903,139.488721
82.858361,139.539113
82.877096,139.586801
82.898655,139.645464
82.919516,139.698705
82.938426,139.747342
82.95749,139.796901
82.975626,139.845165
82.995492,139.89975
83.015303,139.952137
83.032979,139.999645
83.05591,140.05999
83.074413,140.10645
83.091,140.148743
83.111953,140.203319
83.133103,140.25773
83.153496,140.312783
83.174489,140.368505
83.194992,140.424766
83.212931,140.471037
83.22871,140.512919
83.247503,140.561561
83.267781,140.614236
83.286275,140.662876
83.305622,140.713178
83.322657,140.757835
83.342832,140.810449
83.361008,140.857329
83.381243,140.91063
83.403137,140.968423
83.423264,141.020665
83.444067,141.075012
83.464948,141.128627
83.483573,141.179603
83.503643,141.233394
83.524121,141.287707
83.545734,141.348476
83.56481,141.398621
83.584661,141.450868
83.605337,141.50614
83.623405,141.552974
83.641637,141.601968
83.661302,141.655139
83.68269,141.711149
83.70377,141.7689
83.725276,141.826281
83.745604,141.882033
83.767568,141.940871
83.787088,141.993658
83.807856,142.04883
83.828183,142.104465
83.847007,142.156476
83.863914,142.204399
83.887407,142.267677
83.911582,142.337872
83.931773,142.395514
83.952276,142.452626
